move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
0066430304063234605643344126521,-1.000,0.462,0.462,-1.000,-1.000,-0.848,-1.000,1
0031354456056432642111105163443,-0.848,-1.000,-0.848,-0.848,-1.000,-0.848,-0.848,0
0045105130513265131216665646004,-1.000,-1.000,0.905,-0.848,-0.848,-0.848,-1.000,2
0052145444146226152545310013125,-0.848,-1.000,-0.848,0.905,-1.000,-1.000,-0.848,3
0042146551225061044416043251655,-0.462,-0.462,-0.462,-0.848,-1.000,-1.000,-0.462,0
0060211252046531555500426334132,-1.000,-0.848,-0.848,0.905,0.905,-1.000,0.762,3
006466020110103251411244566526,-1.000,-1.000,-0.905,0.905,-0.905,-0.905,-1.000,3
006344533160531112054301435421,-0.762,-1.000,-0.905,-1.000,-0.762,0.905,-0.905,5
004622032103440533544624352650,-1.000,-0.905,0.905,-0.905,-1.000,0.905,-0.905,2
006140606544055626504546122421,-1.000,-0.905,-0.905,0.635,-1.000,-0.905,-1.000,3
005542152216463100436126620302,-1.000,0.000,-1.000,0.000,0.905,0.000,0.000,4
001232331403115032440061356441,-1.000,-1.000,-0.905,-1.000,-0.905,-0.905,-0.905,2
000263304062366662441545212344,-0.905,0.245,-0.905,-0.905,-1.000,-0.905,-1.000,1
004026622605536264620412544405,-1.000,-0.848,-1.000,-0.905,-1.000,-0.848,-1.000,1
006000623206363324235115536221,-1.000,-0.905,-1.000,-1.000,0.905,-0.905,-0.905,4
006605652253446236541654020133,0.905,-0.905,-0.905,-0.905,-0.905,0.905,-1.000,0
004126020046152565325163125612,-0.462,-0.462,-1.000,-0.848,0.000,-0.462,0.000,4
000215330543612113303250121646,-1.000,-1.000,0.905,-1.000,0.762,-0.905,0.905,2
002200364645246042205665265333,-1.000,0.905,-1.000,0.462,-0.762,-0.762,-1.000,1
006222100641456043122513236566,-0.905,-0.905,-1.000,-0.905,0.905,-0.905,-1.000,4
005424145551450414150220021126,-1.000,-1.000,-0.635,0.905,-1.000,-1.000,-0.762,3
005100536620032536664314423316,-1.000,0.245,-0.905,-1.000,-0.905,-0.905,-1.000,1
004003230562553405525236316366,-1.000,-0.905,-0.905,-1.000,0.905,-1.000,-0.905,4
004563243665322444366402226011,-0.905,0.905,-1.000,0.905,-1.000,-0.905,-1.000,1
005653621122321660663132455100,-0.905,-0.905,-0.905,0.905,0.905,-0.905,-1.000,3
005205440021422611522664563141,-0.905,-0.905,-1.000,-0.905,-0.905,-0.905,-0.905,0
006654440411156235534046002356,-1.000,-0.905,-0.762,-0.905,-1.000,-0.905,-0.905,2
005400625013120611662223154123,-1.000,-1.000,-1.000,0.905,-0.905,-0.905,-0.905,3
003530211212464316663221055054,-0.905,-0.905,-0.905,-0.905,-0.905,-0.905,-0.905,0
004106241453153622026355615506,0.905,-0.905,-0.905,-0.905,-0.905,-1.000,-0.905,0
002366304322131004345302152254,-1.000,0.905,-1.000,-1.000,-0.905,-0.905,-0.905,1
001641102656110354040421655226,-1.000,-1.000,-0.905,-0.905,-0.762,-0.905,-0.905,4
000166441506146360033323543621,-1.000,-0.905,0.905,-1.000,-0.905,-0.905,-1.000,2
006401115426521235544551364000,-1.000,-0.905,-0.905,0.000,-0.905,-1.000,-0.905,3
000200022244524265665641641146,-1.000,0.762,-1.000,0.905,-1.000,0.762,-1.000,3
001446564423004423566256622110,-0.905,-0.462,-0.905,-0.905,-1.000,0.905,-1.000,5
000600123216404652356341153664,-1.000,-0.905,0.905,-0.905,-0.905,-0.905,-1.000,2
005505520635563332613646631110,0.762,0.762,0.905,-1.000,0.762,-1.000,-1.000,2
006366044365362015045401543655,-1.000,-0.905,-0.905,-0.905,-0.905,-1.000,-1.000,1
001525556460132614602300616532,-1.000,-0.905,-0.905,0.905,0.905,-0.905,-1.000,3
004424415311503526525222651141,-0.905,-1.000,-1.000,0.905,-0.905,-1.000,-0.905,3
004044432124600623421556125555,0.762,0.762,0.762,0.905,-1.000,-1.000,-0.905,3
005432063215264565445103462211,-0.905,-0.905,-0.905,-0.905,-0.905,-0.905,-0.905,0
004402040363216412203312261544,-1.000,0.905,-1.000,-0.905,-1.000,-0.762,-0.905,1
004554206114026622033121504554,-1.000,-0.905,-0.905,0.762,-0.905,-0.905,-0.905,3
003260113402421101440651264556,-1.000,-1.000,-0.905,0.905,-0.905,-0.905,0.762,3
006211150602104601556531665542,-1.000,-1.000,-0.905,-0.905,-0.905,-1.000,-1.000,2
00416263266163135033130560420,-1.000,-0.905,0.000,-1.000,-0.905,-0.905,-1.000,2
00264202464411031131632134634,0.000,-1.000,0.941,0.000,-1.000,0.000,0.000,2
00305452624146253033344206164,-0.905,-0.905,-0.905,-0.905,-1.000,0.941,0.941,5
00123036265642036020226554315,-1.000,0.941,-1.000,-0.905,-0.905,-0.905,-0.905,1
00001553026131441145145044663,-1.000,-1.000,0.941,0.848,-1.000,-0.905,0.941,2
00120566054554132006613543143,-1.000,-0.905,-0.905,0.941,-0.905,-0.905,-0.905,3
00116016520333202231450252661,-1.000,0.000,-1.000,0.000,0.000,0.000,0.000,1
00055161443110416423152005664,-1.000,-1.000,0.462,-0.905,0.635,0.762,0.635,5
00414312110341312006326205232,-1.000,-1.000,-1.000,-0.905,-0.905,-0.905,-0.905,3
00514546330265553361112546631,-0.905,-0.905,-0.905,-0.905,-0.905,-1.000,-0.905,0
00531545554564413242104363332,-0.905,-0.905,-0.905,-1.000,-1.000,-1.000,0.941,6
00460666511553215500460453222,-1.000,0.941,-0.905,0.941,-0.905,-1.000,-0.905,1
00223136260612336234626131040,0.848,-0.905,-1.000,-1.000,-0.905,-0.905,-1.000,0
00422420331653056546233252564,-0.848,-0.905,-1.000,-0.848,-0.462,-0.848,-0.462,4
00054362435430211501304662133,-1.000,-0.905,0.941,-1.000,-0.905,0.941,-0.905,2
00455533563610134660560164153,-0.905,-0.905,-0.905,-0.905,-0.905,-1.000,-1.000,0
00506246430215360601335513623,-1.000,-0.905,0.941,-1.000,-0.905,-0.905,-0.905,2
00160552622266562012041644314,-0.905,-0.905,-1.000,-0.905,-0.905,-0.905,-1.000,0
00540433450660203524563226236,-1.000,-0.762,0.941,-0.905,-0.905,-0.905,-0.905,2
00664524663126126542024514243,-0.905,-0.905,-1.000,0.941,-1.000,0.941,-1.000,3
00521313612104243240125605041,-1.000,-1.000,-0.905,0.941,-0.905,-0.905,-0.905,3
00642211006643521566241450604,-1.000,-0.245,0.000,0.941,-0.245,0.000,-1.000,3
00235140652011614311563606334,-0.905,-1.000,-0.905,-0.905,-0.905,-0.905,0.941,6
00141654350236116531221020234,-0.905,-1.000,-0.905,-0.905,0.848,-0.905,-0.905,4
00014334140056415346553304123,-1.000,-0.462,-0.905,-1.000,-1.000,-0.462,-0.462,1
00261100410545042643665526445,-1.000,-0.905,-0.848,0.941,-1.000,-0.905,-0.905,3
00610111243251662120563654255,-0.905,-1.000,-0.905,-0.905,-0.905,-0.905,0.941,6
00151165116632436413065423642,0.848,-1.000,0.941,0.941,0.941,0.941,-1.000,2
00506212231614015056353114642,-0.905,-1.000,-0.905,0.848,0.941,-0.905,-0.905,4
00603500626644525241116124604,-1.000,0.848,0.848,0.941,0.848,0.848,-1.000,3
00154245032126523261200441401,-1.000,-0.905,-1.000,0.848,-0.905,-0.905,-0.905,3
0065161350546411234502224640,-0.941,-0.941,-0.941,0.941,0.941,-0.941,-0.941,3
0055063064621622261600112554,-1.000,-0.941,-0.941,-0.905,-0.941,-0.941,-1.000,3
0001352453605645032013523652,-1.000,-0.941,-0.848,-0.848,-0.941,-1.000,0.941,6
0066225222312064403343063013,-1.000,-0.941,-1.000,-1.000,-0.941,-0.941,-0.941,1
0034013135450051125351216622,-0.941,-1.000,-0.941,0.848,0.941,0.941,-0.941,4
0045124464122615324551565611,-0.941,-1.000,-0.941,-0.941,-0.941,-1.000,-0.905,6
0050503453350146602312455341,-1.000,0.848,0.941,0.848,0.941,-1.000,0.941,2
0046636014612663224325540005,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,-1.000,1
0041442443322402511000562152,-1.000,-0.941,-1.000,0.941,-1.000,0.941,0.941,3
0052005245010422234624153611,-1.000,-0.941,-1.000,0.941,-0.941,-0.941,-0.941,3
0014513512312254230640125156,0.462,-1.000,0.848,0.848,0.848,0.941,0.635,5
0006426622044645614223612100,-1.000,-0.848,-1.000,-0.941,0.941,-0.941,-1.000,4
0053056116642106603513102153,-1.000,-1.000,-0.941,-0.941,0.941,-0.941,-0.941,4
0052310053233433064105626165,-1.000,-0.941,-0.941,-1.000,-0.941,-0.941,0.941,6
0060043140134645310442232521,-1.000,0.941,0.941,0.848,-1.000,0.941,0.848,1
0061053446544003360562343146,-1.000,-0.941,-0.941,0.941,-1.000,0.941,-0.941,3
0064231245565232112436042441,-0.941,-0.941,-1.000,-0.941,-1.000,-0.941,-0.941,0
0006066644432636250031334445,-1.000,-0.941,-0.941,-0.941,-1.000,0.941,-1.000,5
0032052122400144551254054162,-1.000,0.848,-1.000,0.941,0.848,0.848,0.848,3
0065325542124600201545625063,-1.000,-0.941,-0.462,0.848,0.941,-1.000,0.848,4
0013503102333665025203151521,-1.000,0.000,0.000,-1.000,0.848,0.000,0.848,4
0015664204136210053163424606,-1.000,-0.941,0.000,-0.941,-0.941,-0.941,-1.000,2
0002450014035126124422565165,-1.000,-0.941,-0.941,0.245,-0.941,-0.941,-0.941,3
0026610643662365102212505425,-0.941,-0.941,-1.000,0.941,-0.941,-0.941,-1.000,3
0066140335332665554424306345,-0.848,0.941,-0.941,-1.000,0.848,-0.848,-0.848,1
0062664664061544252155435431,0.848,0.941,0.848,0.941,-1.000,0.848,-1.000,1
000345114244435531266321104,-0.941,-0.941,0.964,-0.941,-1.000,-0.941,-0.941,2
006416110052423166236563150,-0.941,-0.941,-0.941,0.905,-0.941,-0.941,-1.000,3
001166464023301556335334615,0.964,-0.941,-0.941,-1.000,-0.941,-0.941,-0.941,0
004265301460116206632353252,-0.941,-0.941,0.905,0.964,-0.941,-0.941,-0.941,3
000305004525523656451416614,-1.000,0.905,0.905,0.964,0.905,-1.000,0.905,3
004520652534625146032413223,-0.941,0.964,-1.000,0.964,-0.941,-0.941,-0.941,1
003400434044026463552216266,-1.000,0.462,-0.462,0.905,-1.000,0.635,-0.462,3
003665120024563351242006113,-1.000,-0.941,-0.848,-0.941,-0.941,-0.941,-0.941,2
002205320133115550512014536,-1.000,-0.905,-0.905,-0.462,-0.941,-1.000,-0.462,3
000324115064460420626356464,-1.000,-0.245,-0.905,-0.941,-1.000,0.000,-1.000,5
003544564022352562334624532,-0.941,-0.635,-1.000,0.964,-0.941,-0.941,-0.941,3
002366453610015550012132362,-1.000,0.964,-0.941,-0.941,0.964,-0.941,0.964,1
004311253006500246115523343,-1.000,0.000,0.000,0.000,0.848,0.000,0.848,4
000365331341153601600226226,-1.000,0.905,0.905,0.905,0.964,0.905,0.905,4
003023640166642661220450514,-1.000,0.964,0.905,0.905,0.905,0.905,-1.000,1
002263035160046633220416264,-1.000,0.964,-0.941,-0.941,-0.941,0.964,-1.000,1
004441412343062433360310120,-1.000,0.635,-0.905,-1.000,-1.000,-0.462,0.635,1
006003206665041531555264136,-1.000,0.462,0.000,-0.762,0.462,0.462,-1.000,1
000153660243101411262454162,-0.941,-1.000,-0.941,-0.941,0.964,0.964,0.964,4
005412626660440461402221016,-1.000,0.964,0.762,0.905,0.762,0.848,-1.000,1
002602240642531302106154356,-1.000,-0.941,-0.941,0.905,-0.941,-0.941,-0.941,3
004146014361042055103422651,-1.000,-0.941,-0.941,-0.941,-0.941,0.762,-0.941,5
006004344204235460436621166,-1.000,-0.941,-0.941,-0.941,-1.000,-0.941,-1.000,1
002421421051131064006665166,-1.000,-1.000,-0.941,-0.245,-0.941,-0.941,-1.000,3
000440342166504314555211055,-1.000,-0.905,0.964,0.905,-0.905,-1.000,0.905,2
000330165001655116114244223,-1.000,-1.000,-0.941,0.964,-0.941,-0.941,-0.941,3
003220046140245542223164011,-1.000,-0.635,-1.000,-0.635,-0.635,-0.245,-0.848,5
006331462362312655260536224,-0.848,-0.941,-1.000,-0.905,-0.762,-0.462,-1.000,5
000663650246551040634622341,-1.000,0.762,0.635,0.762,0.462,0.762,-1.000,1
006246012230232065064256653,-1.000,-0.905,-1.000,0.762,0.462,-0.905,-1.000,3
001640161456615612640230325,-0.941,-0.941,0.964,-0.941,-0.941,0.000,-1.000,2
003051651032566355012463332,-0.941,-0.941,-0.941,-1.000,-0.941,-0.941,-0.941,0
004362406401061203136665322,-1.000,0.905,-0.941,-0.941,0.964,-0.941,-1.000,4
001001440331053531646314325,-1.000,0.462,0.462,-1.000,0.964,0.462,0.462,4
001360440044262133624023652,-1.000,0.964,0.000,0.905,0.000,0.905,0.000,1
005156015500452504233222643,-1.000,-0.905,-0.848,0.462,-0.245,-1.000,-0.848,3
006520504566021523424425406,-1.000,-0.941,-0.941,0.905,-0.941,0.964,-0.941,5
006411411134616245440305530,-0.941,-1.000,0.964,-0.941,-1.000,0.964,-0.941,2
001616526456050153305063523,-1.000,-0.941,0.905,-0.941,0.964,-1.000,-0.941,4
001101632235512500034353453,-1.000,0.964,0.964,-1.000,-0.941,-0.941,-0.941,1
004264425055254342152100012,-1.000,-0.941,-1.000,0.964,0.905,0.964,-0.941,3
006120310632102653320416643,-1.000,0.964,0.462,0.462,0.905,0.462,0.462,1
003662566642040135461441210,-0.905,-0.941,-0.941,0.964,-0.941,-0.941,-1.000,3
001363602133432354611621665,-0.941,-0.941,0.964,-1.000,-0.941,0.964,-1.000,2
006201144646066164044025515,-1.000,0.905,0.905,0.964,-1.000,-0.848,-1.000,3
004154504255231216650051143,-0.245,-0.762,0.462,-0.245,-0.762,-1.000,0.462,2
001415554141124502663313562,-0.941,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,0
003406633334026532504065541,-1.000,0.964,-0.941,-1.000,-0.941,-0.941,-0.941,1
00230051043415135440154354,-1.000,0.964,-0.964,-0.964,-1.000,-0.964,0.462,1
00323256654664100404613255,-0.964,-0.964,-0.964,0.964,-0.964,-0.964,-0.964,3
00133653414434301421352202,-0.964,-0.964,-0.964,-1.000,-0.964,-0.964,-0.964,0
00135152552302260265562100,-1.000,-0.462,-1.000,-0.941,-0.462,-1.000,-0.941,1
00104300541320316364652314,-1.000,-0.964,-0.964,-0.964,-0.941,-0.964,0.964,6
00333104102406054324346536,-1.000,0.848,0.905,-1.000,0.762,-0.635,-0.635,2
00614242130512514601240341,0.964,-1.000,-0.964,0.905,-0.964,-0.964,-0.964,0
00015566551060350624242164,-1.000,-0.964,0.964,-0.964,-0.964,-0.964,-0.964,2
00151221435423645156160132,0.905,-1.000,0.905,0.964,0.964,0.964,0.905,3
00346612612513146103363221,0.964,-1.000,-0.964,-0.964,-0.964,0.905,-0.964,0
00143253226555123445210000,-1.000,-0.964,-0.964,-0.964,0.964,-0.964,-0.964,4
00062363424064224233603536,-0.964,-0.964,-0.964,-1.000,-0.964,-0.635,-0.964,5
00231335604645423326653006,-0.964,0.964,-0.964,-1.000,0.964,-0.964,-0.964,1
00351413521240445103433023,-0.964,-0.964,-0.964,-1.000,-0.964,-0.964,-0.964,0
00452253504223650552446014,-0.964,-0.964,-0.964,-0.964,-0.964,-1.000,-0.964,0
00305363210416433001346414,-1.000,-0.964,-0.964,-1.000,-0.964,-0.964,-0.964,1
00551151031561406634665443,-0.941,-0.941,-0.964,-0.905,-0.941,-0.941,-0.941,3
00352530516153521425213364,0.905,0.905,0.905,0.905,0.964,-1.000,0.905,4
00532532234301322014326450,-0.964,-0.964,-1.000,-1.000,-0.964,-0.964,-0.964,0
00023263433022634206206135,-1.000,0.964,-1.000,-1.000,-0.964,-0.964,-0.964,1
00305534211443211523446135,-0.964,-0.964,0.964,-0.964,-0.964,-0.964,-0.964,2
00625442506044265303042422,-1.000,-0.964,-1.000,0.964,-1.000,0.964,-0.964,3
00005244216023165154660661,-1.000,-0.462,0.905,0.848,-0.848,0.964,-1.000,5
00630512116236511502266260,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,-1.000,0
00601611653063550204662255,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,-1.000,1
00605303420103515625263462,-1.000,-0.964,-0.964,-0.964,0.964,-0.964,-0.964,4
00100433153062015414364642,-1.000,0.905,0.964,0.905,0.905,-0.964,0.905,2
00663162335235652351205211,-0.964,-0.964,-0.964,0.848,0.964,-0.964,-0.964,4
00013334061260053542634266,-1.000,-0.964,-0.635,-0.964,-0.964,0.964,-0.964,5
00200566210560615252223341,-1.000,-0.964,-1.000,-0.964,0.964,-0.964,-0.964,4
00211042056613414635543405,0.000,0.905,0.964,0.905,0.245,0.000,0.245,2
00022232306555050161132236,-1.000,-0.635,-1.000,0.762,-0.964,-0.635,-0.635,3
00466642151100531453300622,-1.000,-0.964,-0.964,-0.964,0.964,0.905,-0.964,4
00502416415555026654601612,0.905,0.905,0.905,0.964,0.905,-1.000,0.905,3
00146000601542324165543552,-1.000,-0.964,-0.964,0.964,-0.964,-0.964,0.964,3
00543263303001011161634351,-1.000,-1.000,-0.964,-1.000,0.964,-0.964,0.964,4
00565221261155500603206642,-1.000,0.905,0.848,0.905,0.905,0.848,0.848,1
00253623465534520121226360,-0.462,-0.635,-1.000,0.635,-0.941,-0.462,0.635,3
00516021454554004615261015,-1.000,0.964,0.905,0.964,0.905,-1.000,0.905,1
00244633346144165205040525,0.964,0.964,0.964,0.964,-1.000,-0.964,-0.964,0
00656636101110530014314265,-1.000,-1.000,0.000,0.848,0.905,0.762,-0.462,4
00515355232410264114415256,0.905,0.905,0.905,0.964,0.905,-1.000,0.905,3
00356332510526633255602214,-0.462,-0.964,-0.462,0.245,-0.462,-0.462,0.245,3
00214052144044045526115311,0.905,-1.000,0.905,0.964,-1.000,0.905,0.905,3
00042454202631551666441061,0.905,0.905,0.964,0.905,0.905,0.905,0.905,2
0024631222352204063634514,-0.964,-0.964,-1.000,-0.964,-0.964,-0.964,-0.964,0
0046341466656224302251216,-0.964,0.941,-0.964,0.978,0.978,-0.964,-1.000,3
0052360540046116143134515,-0.964,-0.964,-0.964,0.978,0.978,-0.964,-0.964,3
0050423540113153033431544,-0.964,0.978,-0.964,-1.000,-0.964,-0.964,0.978,1
0064225132065055206560333,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,1
0035210622432423415646411,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,0.978,6
0053164236006326220125502,-1.000,-0.964,-1.000,0.905,-0.635,0.000,-0.245,3
0046114263606351252662332,0.941,0.941,0.941,0.978,0.978,0.941,-1.000,3
0032456535312251261524111,-0.964,-1.000,-0.964,0.000,-0.964,-0.964,-0.964,3
0043144031205106612066466,-1.000,0.978,-0.964,0.941,-0.964,-0.964,-1.000,1
0034624400055625064222665,-1.000,-0.964,-0.964,-0.941,-0.964,-0.964,-0.964,3
0040423430421305436426601,-1.000,-0.964,-0.635,0.941,-1.000,0.462,-0.635,3
0054656221260061165165244,-0.964,-0.964,-0.462,0.978,-0.964,-0.964,-1.000,3
0023110443162610611234530,-0.964,-1.000,-0.964,-0.964,-0.964,0.978,-0.964,5
0065350624226461065042344,-0.964,-0.964,-0.964,0.978,-0.964,-0.964,-0.964,3
0011104236202306021226314,-1.000,-0.964,-1.000,-0.964,-0.964,-0.964,0.978,6
0000620131362612505211165,-1.000,-1.000,-0.964,0.978,-0.964,-0.964,0.978,3
0065150201002236416311331,-1.000,-1.000,0.941,0.941,0.978,0.941,0.905,4
0054526344244620061214231,-0.964,0.941,-0.964,-0.964,-1.000,-0.964,-0.964,1
0011133545045331323106561,-0.635,-1.000,-0.635,-1.000,-0.462,0.462,0.462,5
0010604341641225152322411,0.978,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,0
