move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
00132344310665245653122362655,-0.905,-0.905,-0.905,-0.905,0.000,-0.905,-0.905,4
00616643520153223300034116645,-1.000,-0.905,0.941,-0.905,-0.905,0.941,-0.905,2
00415146622006420224201414515,-1.000,-0.905,-1.000,-0.905,-1.000,-0.905,-0.905,1
00420533153021020664243555215,-1.000,-0.905,-0.905,-0.905,-0.245,-1.000,-0.905,4
00466102441232554020335462201,-1.000,-0.905,-1.000,0.941,-0.905,-0.905,-0.848,3
00456344012240024065351455122,-1.000,0.848,0.000,0.941,-1.000,0.000,0.000,3
00540363133263561105110510452,-1.000,-1.000,-0.905,-0.905,0.941,0.941,-0.905,4
00305302044310125541642361223,-1.000,0.848,0.462,0.941,0.462,0.848,0.848,3
00314513316602631344310200522,-1.000,-0.905,0.848,-1.000,-0.905,-0.905,-0.905,2
00101230120251215605625652636,-1.000,0.635,-1.000,0.848,0.941,0.635,0.635,4
00100236241200313425511221455,-1.000,-1.000,-1.000,-0.905,-0.905,-0.905,-0.905,3
00333441442565533104632450050,-1.000,-0.905,0.941,-1.000,-1.000,-0.905,-0.905,2
00620205062566246233164325144,-0.905,-0.905,-1.000,0.941,-0.905,0.941,-1.000,3
00525534422022011300544443636,-1.000,0.848,0.848,0.941,-1.000,0.848,0.941,3
00634431346624626055054621422,0.000,-0.905,0.462,0.848,-1.000,0.848,-1.000,3
00122211050340551214013225364,-1.000,-1.000,-1.000,-0.905,0.848,-0.905,-0.905,4
00122231460104014210562432614,-1.000,-1.000,-1.000,0.848,-0.635,0.848,0.462,3
00333251630230030655655416154,-1.000,-0.905,-0.905,-1.000,0.941,-1.000,-0.905,4
00615435311302454004455143610,-1.000,0.762,0.941,0.848,-1.000,0.762,0.848,2
00650506344442145002161421163,-1.000,-0.905,-0.905,-0.905,-1.000,-0.905,0.941,6
00355642404462264513103625540,-0.905,-0.905,-0.905,0.941,-1.000,-0.905,-0.905,3
00101305400164625653354336626,-1.000,-0.905,-0.905,-0.905,0.941,-0.905,-1.000,4
0024263041130530565465340231,-1.000,0.848,-0.941,0.941,-0.941,-0.941,0.941,3
0003654330205145445620625216,-1.000,-0.941,-0.462,0.941,0.848,-0.462,-0.462,3
0030053340343510511432514644,-1.000,0.848,0.941,-1.000,-1.000,0.848,0.941,2
0052413513462156154454625002,-0.941,-0.941,-0.941,0.941,-0.941,-1.000,0.941,3
0013622200434612353121026611,-0.941,-1.000,-1.000,0.941,-0.941,-0.941,-0.941,3
0012152335441113340223234652,0.000,0.000,-1.000,-1.000,0.000,0.941,0.000,5
0000633135460235135434604424,-1.000,0.848,0.941,-1.000,-1.000,0.848,0.848,2
0066402216624153113564641324,-0.941,-0.941,-0.941,-0.941,-0.941,-0.941,-1.000,0
0005254042420054652136313224,-1.000,-0.941,-1.000,0.941,-0.941,-0.941,0.941,3
0054322506255223333012631055,0.245,0.941,-1.000,-1.000,-0.941,-1.000,0.245,1
0014125331165623116520560522,0.941,-1.000,-0.941,0.941,0.941,-0.941,-0.941,0
0034641612566016502131355651,0.848,-1.000,-0.941,0.941,-0.941,-0.941,-1.000,3
0016433133103360041024515416,-1.000,-1.000,-0.941,-1.000,-0.905,-0.941,-0.941,4
0000653314116601064463614235,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,-1.000,1
0060366541452252162656301335,0.848,-0.941,-0.941,-0.941,0.941,-0.941,-1.000,4
0046645556502331644122150524,-0.462,-0.462,-0.462,-0.941,-0.462,-1.000,-0.462,0
0062440642621143645633412505,-0.941,-0.941,-0.941,0.848,-1.000,-0.941,-0.941,3
0056264665626012450025552401,-1.000,-0.905,-0.905,0.941,-0.905,-1.000,-1.000,3
0046514232141361435240410166,-0.941,-1.000,-0.941,-0.941,-1.000,-0.941,-0.941,0
0045444064053332505115062242,-1.000,0.941,-0.848,-0.905,-1.000,-0.848,0.848,1
0044246005440402266126216311,-1.000,-0.941,0.941,0.245,-1.000,-0.941,-0.941,2
0063240145635646642645425125,-0.941,-0.941,-0.941,0.462,-1.000,-0.941,-1.000,3
0002433321655103631160153016,-1.000,-1.000,-0.941,-1.000,0.941,-0.941,-0.941,4
0012116242265664502455624361,-0.941,-0.941,-1.000,-0.941,-0.941,-0.941,-1.000,0
0061634224501210364523030145,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,-0.762,6
0054602622506300355666532211,-1.000,-0.941,-0.941,-0.941,0.941,-0.941,-1.000,4
0014534442665660140053423203,-1.000,-0.941,0.941,-0.941,-1.000,0.941,-0.941,2
0060643535341502412123631414,0.941,-0.941,-0.941,-0.941,-0.941,-0.941,0.941,0
0052253364140461011235212156,-0.941,-1.000,-0.941,0.941,0.941,-0.941,-0.941,3
0051100262554213040146243516,-1.000,-0.941,-0.941,0.941,-0.941,-0.941,-0.941,3
0004345065331132123340605211,-1.000,-0.941,0.635,-1.000,0.941,-0.941,-0.941,4
0000542031062315651452144652,-1.000,0.941,-0.941,0.941,-0.941,-0.941,-0.941,1
0044131045242631446165500625,0.848,0.848,0.941,0.941,-1.000,0.848,0.848,2
0013502535160363045652110126,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,-0.941,1
0046032513412304355064660564,-1.000,-0.941,-0.941,-0.941,-0.905,-0.941,-0.941,4
0041432503115603343111434062,-0.941,-1.000,0.941,-1.000,-0.941,0.941,-0.941,2
005360362005352123535542023,-1.000,0.905,0.905,-1.000,-0.941,-1.000,0.905,1
003406034220066222416551624,-1.000,-0.941,-1.000,-0.941,-0.941,-0.941,-0.941,1
006006411453614250551521304,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,-0.941,1
001201034066065111156432444,-1.000,-1.000,-0.245,-0.941,-0.941,-0.941,-0.941,2
004062535316432524225031515,0.964,-0.941,-0.941,-0.941,-0.941,-1.000,0.964,0
001445506326534006111536152,-0.941,-0.941,-0.941,-0.941,-0.941,-0.941,0.964,6
004563503451624516346515002,-0.941,-0.941,-0.941,-0.941,-0.941,-1.000,-0.941,0
005122240055202444361510451,-1.000,-0.941,-0.941,-0.941,-0.941,0.964,-0.941,5
006450522254163023001642662,-1.000,-0.941,-1.000,-0.941,-0.941,-0.905,-0.941,5
005651165340214215220213361,-0.941,-1.000,-0.941,-0.941,-0.941,-0.941,0.964,6
005322500563310304643635225,-1.000,0.964,0.905,-1.000,0.905,0.905,0.964,1
006232126620204213064443441,-0.941,-0.941,-1.000,-0.941,-1.000,-0.941,-0.941,0
005213330420360621626264444,-0.941,-0.941,-0.941,-0.941,-0.941,-0.941,-0.762,6
002143521346400622616325662,-0.941,-0.941,-1.000,0.964,0.964,-0.941,-1.000,3
006662450155125130146512065,0.000,-0.245,0.964,0.905,-0.245,-1.000,-0.245,2
003345012510045425626532420,-1.000,0.905,0.964,0.964,0.905,0.905,0.905,2
000651331164100104424166534,-1.000,-1.000,-0.941,-0.941,-0.848,-0.941,-0.941,4
004605464413314164515323323,0.964,0.964,-0.941,-1.000,-1.000,0.905,-0.941,0
005430302256326114265323432,0.964,-0.941,-1.000,-1.000,-0.941,0.905,-0.941,0
004334315035605523265163146,0.964,-0.941,-0.941,-1.000,0.905,-0.941,-0.941,0
002162623114325610541651304,0.964,-1.000,0.964,-0.941,-0.941,-0.941,-0.941,0
004402465413110110555541323,-0.905,-1.000,-0.848,0.762,-0.905,-0.905,0.762,3
006006651101166365505423154,-1.000,0.905,0.964,0.905,0.905,0.905,-1.000,2
001506006464515142042532361,-1.000,-0.941,-0.941,0.905,-0.941,-0.941,-0.941,3
001315104164232451346244306,0.964,-0.941,-0.941,-0.941,-1.000,-0.941,0.905,0
004120456246111321633255220,-0.941,-0.941,-1.000,-0.941,-0.941,-0.941,-0.941,0
002113162632212153531454440,-0.941,-1.000,-0.941,-0.941,-0.941,0.462,-0.941,5
006054624042612406456142152,0.905,0.905,0.905,0.964,-1.000,0.905,0.905,3
005023266262160346514415322,-0.941,-0.941,-1.000,-0.941,0.905,0.964,-0.941,5
006602016261604645055421544,-1.000,0.964,-0.941,0.905,-0.941,-0.941,-1.000,1
004145555622455442140302110,-0.941,-0.941,0.964,-0.941,-1.000,-1.000,-0.941,2
006115416646153025551404320,-0.941,-0.941,-0.905,0.964,-0.941,-0.941,-0.941,3
001403044065661026444121625,-1.000,0.905,0.905,0.964,-1.000,0.964,0.905,3
005660153540024654541461160,-1.000,0.905,0.905,0.905,0.964,0.905,0.905,4
001612655140502100162143444,-1.000,-1.000,-0.941,-0.941,-0.941,-0.941,-0.941,2
002442136626660633444304052,-0.635,-0.941,-0.941,-0.941,-1.000,-0.941,-1.000,0
006236210224340410202155615,-1.000,0.905,-1.000,0.964,0.964,0.905,0.905,3
000033623461502332446316541,-0.941,0.964,0.462,-1.000,-0.941,-0.941,-0.941,1
004602056405265142315044245,-1.000,-0.941,-0.941,-0.941,-1.000,-0.941,-0.941,1
003646000433151211522514136,0.905,-1.000,0.964,0.905,0.905,0.905,0.905,2
004045622215603624240354565,-0.941,-0.941,-0.941,-0.941,0.964,0.000,-0.941,4
000353045065322056124636655,-1.000,-0.941,-0.941,-0.941,-0.941,-1.000,-0.941,1
005206332250206532502556631,-1.000,0.462,-1.000,0.462,-0.941,-1.000,0.462,1
006611603111024552610624506,-1.000,-1.000,-0.941,0.964,-0.941,-0.941,-1.000,3
004315354361366106553302640,-0.462,-0.941,-0.941,-1.000,-0.941,-0.941,-0.941,0
003304455663306552164424041,-0.941,-0.941,0.000,-0.941,-1.000,-0.941,-0.941,2
005430615605635203133432101,-1.000,0.905,-0.941,-1.000,-0.941,-0.941,-0.941,1
006203551105214432400365264,-1.000,0.905,0.905,0.905,0.905,0.964,0.964,5
006640001214263162630432122,-1.000,-0.941,-1.000,-0.941,-0.941,-0.941,-0.941,1
000322062253500643623664556,-1.000,-0.941,-0.762,0.762,0.635,0.848,-1.000,5
002125306241055450640123224,-1.000,0.964,-1.000,0.964,0.905,0.905,0.905,1
000114635010663555242220115,-1.000,-0.245,0.000,-0.462,-0.905,-0.245,0.462,6
002631233201332666203264414,-0.941,0.964,-1.000,-1.000,-0.941,-0.941,-0.941,1
00316560230612251403251113,-0.964,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,0
00346205002061166321646154,-1.000,-0.964,-0.964,-0.964,-0.941,-0.964,-1.000,4
00666455131115563630255632,-0.964,-0.964,0.964,0.964,-0.964,-1.000,-1.000,2
00032312534505421101202542,-1.000,-0.964,-1.000,-0.964,0.964,-0.964,-0.964,4
00015253334314213223101220,-0.964,-0.964,-1.000,-1.000,-0.462,-0.964,-0.964,4
00306041002315312361552515,-1.000,-0.964,0.964,-0.964,-0.964,-0.964,-0.964,2
00342042466111240536620466,-0.964,0.964,-0.964,0.905,-0.964,0.964,-1.000,1
00666243506631320325654354,-0.964,-0.964,0.964,-0.964,0.905,-0.964,-1.000,2
00544550153362634610340340,-1.000,0.905,0.905,0.462,0.462,0.462,0.964,6
00651346660215265610212015,0.905,0.905,0.964,0.905,0.905,0.905,-1.000,2
00650340462052401224612434,-1.000,0.905,-0.964,-0.964,-1.000,-0.964,-0.964,1
00521161221602155314262506,-0.964,-1.000,-1.000,-0.964,-0.964,-0.964,-0.941,6
00256303325334204645312514,-0.964,0.964,-0.964,-1.000,-0.964,-0.964,-0.964,1
00341412512551200215454605,0.905,0.905,0.905,0.905,0.905,-1.000,0.905,0
00436561012655003550522632,-1.000,0.964,-0.964,-0.964,0.964,-1.000,-0.964,1
00324501153153336005634056,-1.000,0.905,0.964,-1.000,0.905,0.905,0.964,2
00331136000413650541634614,-1.000,0.905,0.964,0.905,0.905,0.964,0.905,2
00323433601620005535326462,-1.000,-0.941,-0.762,-1.000,0.905,-0.941,0.905,4
00614304624132424622526305,0.905,0.848,-1.000,0.905,0.964,0.905,0.635,4
00044122332222650630436615,0.905,0.964,-1.000,0.905,0.905,0.964,0.905,1
00652463364216346125012544,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,0
00466250003666542125553236,0.905,0.905,0.905,0.964,0.905,0.905,-1.000,3
00364644606636315242254005,-0.964,-0.964,0.964,0.964,-0.964,-0.964,-1.000,2
00233244066216514414145132,-0.964,-0.964,-0.964,-0.964,-1.000,-0.964,-0.964,0
00445566442562210221162561,-0.964,-0.964,-1.000,0.964,-0.964,-0.964,-0.964,3
00345216213264332666364223,0.000,0.000,-1.000,-1.000,0.964,0.000,-1.000,4
00611235643642264160054052,0.905,0.905,0.905,0.964,0.964,0.964,0.905,3
00634501302516045424322132,-0.964,-0.964,-0.964,0.964,0.245,-0.964,-0.964,3
00416513561131145203046430,-0.964,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,0
00414314042042532214160220,-1.000,0.964,-1.000,0.964,-1.000,-0.964,-0.964,1
00616116056216442600420445,-1.000,0.905,0.848,0.964,0.462,0.762,-1.000,3
00054561036004355113154564,-1.000,-0.964,0.964,-0.964,-0.964,-1.000,0.964,2
00101355516625155323012610,-0.964,-1.000,0.964,0.964,-0.964,-1.000,-0.964,2
00163613316302505431054460,-1.000,-0.964,-0.964,-0.964,-0.964,-0.941,-0.964,5
00532252122460061663013502,-1.000,-0.462,-1.000,-0.964,-0.964,-0.964,-0.964,1
00266665644625320020032424,-1.000,0.964,-1.000,-0.964,0.905,0.964,-1.000,1
00643264454130602662431405,-0.964,-0.964,-0.964,-0.964,-1.000,-0.964,-0.964,0
00155140310250011545445234,-1.000,-0.964,-0.964,0.905,-0.964,-1.000,-0.964,3
00624151551101231363204402,-0.964,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,0
00335351345513036604111250,-0.964,-0.964,0.964,-1.000,0.964,-0.964,-0.964,2
00646224624624314003605141,-0.964,-0.964,-0.964,-0.964,-1.000,-0.964,-0.964,0
00552611436166532002451461,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,-0.964,0
00154004146561363204634461,-0.964,-0.964,-0.964,-0.964,-1.000,-0.941,-0.964,5
00041654432343345010566624,0.905,0.905,0.964,0.905,-1.000,0.964,0.905,2
00450251454555612461600411,-0.462,-0.462,-0.462,0.905,-0.462,-1.000,0.964,6
00156203065156133025633106,-1.000,-0.964,0.964,-0.964,-0.964,-0.964,-0.964,2
00324156431654440060032411,-1.000,-0.964,-0.941,-0.964,-1.000,-0.964,-0.964,2
00355115551303354001120614,-1.000,-1.000,-0.941,-0.848,0.000,-1.000,-0.905,4
00515501261213240520422435,-0.964,-0.964,-1.000,0.964,-0.964,0.905,0.964,3
00614254006251562622620165,-0.964,-0.964,-1.000,0.964,-0.964,-0.964,-1.000,3
00661313035120344104454411,-0.964,-1.000,-0.964,-0.964,-1.000,-0.964,-0.964,0
00446402214223131626116126,-0.905,-1.000,-1.000,-0.635,-0.905,-0.964,-0.905,3
00645106054045112242152032,-1.000,-0.964,-0.964,-0.964,0.964,0.905,-0.964,4
00061256642115560524660044,-1.000,0.905,0.905,0.964,0.905,0.905,-1.000,3
00200004653156653356225466,-1.000,-0.964,-0.964,-0.964,0.964,-0.964,-1.000,4
00260252524450442402646013,-1.000,-0.964,-1.000,0.905,-1.000,0.964,0.905,5
00213314310153121544603065,-0.964,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,0
00260166554315124046263465,-0.964,0.964,-0.964,0.964,-0.964,-0.964,-1.000,1
00513533326113643060052046,-1.000,0.000,0.762,-1.000,0.000,0.462,0.000,2
00511351152066132164600535,-0.964,-1.000,-0.964,-0.964,-0.964,0.848,-0.964,5
00016253610640034663316425,-1.000,-0.964,-0.964,-0.964,-0.964,-0.964,-1.000,1
00205250346101215502241526,-1.000,-0.964,-1.000,0.964,-0.964,-0.964,-0.964,3
00365422611633231402166224,-0.964,0.964,-1.000,-0.964,-0.964,-0.964,-0.964,1
00640135116015306602133633,-1.000,0.462,0.905,-1.000,0.905,0.762,0.462,2
00216401513016505236402314,-1.000,-0.964,-0.964,-0.964,0.905,0.964,0.964,5
0021264315445023143316526,-0.964,0.000,-0.964,-0.964,-0.964,0.978,-0.964,5
0061206161555644001366211,-0.941,-1.000,-0.462,-0.635,-0.941,-0.941,-1.000,2
0026615640416042645644015,-0.964,0.978,-0.964,0.978,-1.000,-0.964,-1.000,1
