move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
1543242325454010,-0.997,-0.997,0.997,0.997,-0.997,0.992,-0.997,2
1565036155101061,0.762,0.462,0.462,0.762,0.462,0.462,0.997,6
1563531625522140,-0.987,-0.987,0.245,-0.462,-0.462,-0.987,-0.992,2
1502361250212634,0.635,0.848,0.905,0.848,0.635,0.905,0.635,2
1562064323514466,-0.992,-0.992,-0.762,-0.762,-0.992,-0.997,-0.992,2
1545334203004634,-0.941,-0.762,0.000,0.000,-0.905,0.000,-0.635,2
1521502444464400,-0.997,-0.997,-0.997,0.992,-1.000,-0.997,-0.997,3
1561160415205105,0.635,0.245,0.462,0.997,0.462,0.462,0.245,3
1566023102151363,-0.635,-0.635,-0.635,-0.987,-0.997,-0.762,-0.987,0
1515630136302442,-0.997,0.964,0.992,0.992,0.987,0.987,0.978,2
1516440512666063,0.000,0.997,0.462,0.848,0.762,0.000,0.000,1
1532501033261246,0.992,0.997,0.992,0.992,0.997,0.992,0.992,1
1534555301615266,-0.992,-0.995,-0.995,-0.995,-0.992,-0.995,-0.995,0
1502202336554025,0.992,0.992,0.997,0.992,0.997,0.992,0.992,2
1562201352363011,-0.997,-0.997,-0.997,-0.997,0.992,-0.997,-0.997,4
1514645202112442,-0.997,-0.997,-0.997,-0.762,-0.997,-0.997,-0.997,3
1544415542410026,0.941,0.987,0.987,0.462,0.997,0.462,0.462,4
1563566413545624,-0.997,-0.997,-0.997,-0.997,0.978,0.997,-0.997,5
1544624566564414,-0.635,0.762,0.848,0.462,-1.000,-0.635,-0.635,2
1543323050102536,0.992,-0.997,-0.997,0.997,0.997,-0.997,-0.997,3
1565260612226215,-0.997,0.997,-0.997,0.997,-0.997,0.992,-0.997,1
1555013034011016,0.992,0.992,0.997,0.992,0.992,0.992,0.992,2
1501401550031125,-0.848,-0.848,0.762,0.762,0.000,0.000,-0.462,2
1502366240540102,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
1550552445306320,0.848,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
154106065153144,-0.978,-0.978,-0.462,0.635,-0.462,-0.462,0.635,3
155031562566132,-0.997,-0.997,-0.997,-0.997,-0.987,-0.997,-0.997,4
153220156315600,-0.997,-0.997,-0.997,-0.997,-0.997,0.998,-0.997,5
150111034030440,0.462,0.462,0.000,0.000,0.462,0.462,0.462,0
152504214205524,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
154055462331355,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
156316360355660,-0.992,-0.992,-0.997,-0.462,-0.462,-0.987,-0.992,3
154045030406424,-0.635,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
151060261401130,-0.635,-0.635,-0.462,-0.635,0.000,-0.635,-0.635,4
155022116342014,0.995,0.992,0.992,0.978,0.992,-0.992,0.987,0
153355312261236,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
152543422326346,-0.905,-0.905,-0.987,0.998,-0.462,0.995,-0.987,3
153064205254056,-0.987,0.978,0.905,0.964,0.978,-0.462,0.462,1
155110251342265,-0.997,-0.997,-0.997,0.995,-0.997,-0.997,-0.997,3
156020000243433,0.995,0.998,0.995,0.995,0.995,0.995,0.995,1
155255113611604,-0.987,-0.992,-0.995,-0.462,-0.978,-0.992,-0.995,3
156112164223155,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
153231002053401,0.998,-0.997,-0.997,-0.997,0.762,-0.997,-0.997,0
152606502313604,0.000,-0.978,0.462,0.762,-0.987,-0.964,-0.964,3
155226454550613,-0.997,-0.997,-0.997,0.000,-0.997,-0.997,-0.997,3
150346311141243,-0.995,-0.995,-0.635,-0.995,-0.995,0.000,-0.995,5
151450516413664,-0.941,-0.978,0.998,-0.635,-0.635,-0.462,-0.964,2
154255005252351,0.462,0.462,0.998,0.000,0.462,-1.000,0.000,2
151311336306505,-0.462,0.462,0.762,0.762,0.762,0.762,-0.462,2
152551532405544,-0.997,-0.997,-0.997,0.995,-0.997,-1.000,0.998,6
155615650064611,-0.997,-0.997,-0.997,0.998,-0.997,-0.997,0.000,3
152205126046652,-0.997,-0.997,-0.997,0.995,-0.997,0.998,-0.997,5
155631244620460,-0.997,-0.997,-0.997,-0.992,-0.997,-0.997,0.998,6
152654553051066,-0.987,-0.987,-0.462,-0.762,0.462,-0.987,-0.245,4
152610026610225,-0.997,-0.987,-0.997,-0.997,-0.997,-0.997,-0.997,1
155244564461434,-0.462,-0.462,0.762,0.462,-1.000,-0.462,0.000,2
155520206241650,-0.997,-0.997,-0.997,0.462,-0.997,-0.997,-0.997,3
156522342630341,-0.997,-0.997,-0.997,-0.995,-0.997,-0.997,-0.997,3
155212332332233,0.635,-0.997,-0.997,-1.000,-0.997,-0.997,-0.997,0
153465350050651,-0.997,-0.997,-0.992,-0.997,-0.997,-0.997,-0.997,2
150660422113262,-0.997,-0.997,-0.987,-0.997,-0.997,-0.997,-0.997,2
153222014034105,0.462,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
156204613033513,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
155402312116641,-0.462,-0.462,-0.245,-0.635,-0.462,-0.245,-0.462,2
154123653013342,0.462,0.462,0.995,0.462,0.462,0.995,0.462,2
155322653261330,-0.941,-0.941,0.848,-0.941,-0.997,0.762,0.635,2
155544116153033,-0.978,0.848,-0.992,0.848,-0.462,-0.978,-0.978,1
151030040641321,-0.997,-0.997,-0.995,-0.997,-0.997,-0.997,-0.997,2
152534413316331,-0.848,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
156126245326144,-0.997,-0.997,-0.635,-0.997,-0.997,-0.997,-0.997,2
156423105345623,-0.992,-0.462,0.462,-0.978,-0.462,-0.992,-0.992,2
156032624442643,-0.997,-0.997,0.998,-0.997,-0.997,-0.997,0.000,2
156350316613540,-0.997,-0.997,0.998,-0.997,0.462,-0.997,-0.997,2
155054362566652,-0.997,-0.997,-0.997,-0.997,-0.635,-0.997,-0.997,4
151033436501655,-0.997,-0.997,0.635,-0.997,-0.997,-0.997,-0.997,2
152064400252451,0.462,0.000,0.635,-0.995,0.635,0.635,0.462,2
152046402566125,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
150103204650642,-0.245,-0.245,-0.245,-0.978,-0.635,-0.462,-0.635,0
154143142224525,0.000,0.462,0.462,0.905,0.905,0.000,-0.995,3
151103510166436,0.987,0.998,0.762,0.995,0.964,0.905,0.848,1
154115611624460,-0.997,-0.997,-0.997,0.995,-0.997,-0.997,-0.997,3
154436540216346,0.462,0.762,0.992,0.987,0.998,0.987,-0.245,4
154304434016260,-0.762,-0.245,0.000,0.995,-0.762,0.998,0.995,5
154556630006263,-0.964,-0.635,-0.635,-0.462,-0.762,-0.462,-0.462,3
155445134120132,0.000,0.000,0.000,0.995,0.462,0.462,0.998,6
152112134311400,-0.992,-1.000,-0.978,0.000,-0.762,-0.992,-0.992,3
154501246613620,0.995,0.995,0.995,0.998,0.995,0.995,0.995,3
153650554210314,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
152326004250640,-0.245,-0.462,0.462,0.462,-0.462,0.462,0.462,2
156551411415321,-0.462,-1.000,0.987,0.995,-0.462,-0.462,-0.462,3
156556025265046,0.462,0.964,0.995,0.998,0.995,0.462,0.762,3
150013550461663,-0.997,-0.997,0.998,-0.997,0.995,-0.997,-0.997,2
154641643202002,0.000,-0.995,0.462,0.462,0.462,0.462,-0.762,2
154453246416432,0.635,0.848,0.848,0.995,0.635,0.978,0.848,3
155250442511001,-0.978,-0.987,-0.635,-0.997,0.635,-0.987,-0.987,4
154144034454616,-0.997,-0.997,-0.997,0.762,-1.000,-0.997,-0.997,3
155321466454402,-0.941,-0.992,-0.462,-0.997,-0.635,0.462,-0.987,5
155466623403025,0.995,0.998,0.995,0.995,0.995,0.995,0.995,1
151261010012240,0.462,0.462,0.848,0.998,0.848,0.462,0.462,3
156232550040162,0.000,-0.245,-0.462,-0.635,-0.462,-0.635,-0.848,0
156424535115420,-0.635,-0.941,0.995,0.998,-0.462,-0.462,-0.992,3
154334500423236,-0.997,0.995,-0.997,-0.997,-0.997,-0.997,-0.997,1
152062435235114,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.995,6
153665415164635,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
154621240333201,-0.997,-0.997,0.998,-0.997,-0.997,-0.997,-0.997,2
150356264555530,0.462,0.462,0.762,0.987,0.462,-1.000,0.987,3
154066130552434,-0.997,-0.997,-0.997,-0.997,-0.941,-0.997,-0.997,4
156260444111023,0.462,0.462,0.995,0.998,0.462,0.635,0.462,3
152453025554325,0.995,0.995,0.995,0.995,0.995,-1.000,0.998,6
150412445065305,0.462,-0.995,-0.245,0.462,-0.995,-0.995,-0.992,0
153253446500016,0.992,0.992,0.998,0.995,0.995,0.995,0.995,2
152632563000615,-0.997,-0.997,-0.997,-0.997,-0.992,-0.997,-0.997,4
153066635142610,0.462,0.978,0.462,-0.992,0.987,0.848,-0.964,4
154014530316004,-0.997,-0.462,-0.997,-0.997,-0.997,-0.997,-0.997,1
152166031326365,0.000,0.462,0.635,0.462,-0.635,0.635,0.998,6
155330465161340,-0.992,-0.848,-0.992,-0.992,-0.848,-0.978,-0.987,1
151344523403050,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
151134440432544,-0.997,-0.997,0.462,-0.997,-1.000,-0.997,-0.997,2
156304440623664,-0.462,-0.462,-0.462,0.000,-0.964,-0.964,-0.964,3
156115222063460,-0.462,-0.462,-0.462,0.992,-0.992,0.995,-0.635,5
154200150606641,-0.997,0.635,-0.997,-0.997,-0.997,-0.997,-0.997,1
155161415052346,-0.997,0.998,-0.997,-0.997,-0.997,0.987,-0.997,1
152111644226464,-0.997,-0.997,-0.997,-0.997,-0.978,-0.997,-0.997,4
153634334143504,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
156451650261544,-0.997,-0.997,-0.997,0.998,-0.997,-0.997,0.992,3
150501631551156,0.635,-0.462,0.000,0.762,0.978,-0.462,0.762,4
156233425000015,0.992,0.995,0.995,0.995,0.998,0.995,0.992,4
153366551660664,-0.997,-0.997,-0.762,-0.997,-0.997,-0.997,-1.000,2
155006302523006,-0.997,-0.997,-0.997,-0.997,-0.762,-0.997,-0.997,4
152415651660030,-0.997,0.995,-0.997,-0.997,-0.997,0.998,-0.997,5
153313543035214,-0.635,-0.635,-0.978,-0.978,0.848,-0.964,-0.245,4
152344362200526,0.000,0.762,0.995,0.998,0.848,0.462,0.762,3
152421556552650,-0.997,-0.997,-0.997,0.462,-0.997,-1.000,-0.997,3
156025025215254,-0.997,-0.997,-0.997,0.462,-0.997,-0.997,-0.997,3
156642606111652,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0.462,6
150165510441550,0.995,0.998,-0.997,-0.997,-0.997,-0.997,-0.997,1
152103603344533,0.762,0.905,0.762,0.762,0.905,0.762,0.762,1
155346322565023,-0.997,-0.997,-0.997,-0.997,-0.635,-0.997,-0.997,4
155165512162502,0.762,0.998,0.848,0.978,0.905,0.762,0.848,1
154205151644022,-0.997,0.462,-0.997,-0.997,-0.997,0.998,-0.997,5
154102533161262,-0.997,0.998,-0.997,-0.997,0.462,-0.997,-0.997,1
154411652322652,0.462,0.462,0.762,0.995,0.987,0.998,0.995,5
154112014221154,-0.997,-1.000,-0.997,-0.997,-0.462,-0.997,-0.997,4
154265000246012,0.635,0.635,0.635,0.000,0.635,0.635,0.635,0
156120244600301,-0.848,-0.987,-0.848,-0.992,-0.992,-0.848,-0.987,0
154330455625461,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
151452553031041,-0.997,-0.997,-0.635,-0.997,-0.997,-0.997,-0.997,2
156264465502604,0.987,0.995,0.995,0.998,0.635,0.635,0.462,3
154646566253413,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
150034565505161,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
152544633302561,0.000,0.987,0.987,0.762,0.000,0.000,-0.462,1
153106654241611,-0.995,-0.995,-0.995,-0.995,-0.995,0.462,0.462,5
151553104603424,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,-0.997,0
155155054463232,-0.992,-0.992,-0.635,0.848,0.905,-0.992,-0.992,4
155550436000641,-0.635,0.848,-0.462,-0.762,0.462,-0.635,0.635,1
153453146051202,0.995,-0.992,0.995,0.987,0.995,-0.992,-0.992,0
151304115443254,-0.992,-0.992,0.995,0.995,-0.992,-0.987,0.998,6
155540145012406,0.998,-0.462,-0.997,-0.997,-0.997,-0.997,-0.997,0
153421455032660,-0.992,-0.992,-0.992,-0.635,0.000,-0.992,-0.997,4
155242264611124,-0.997,-0.997,-0.997,-0.997,-0.992,-0.997,-0.997,4
153045631343641,-0.997,-0.997,-0.997,0.998,-0.997,-0.997,-0.997,3
155454365641320,-0.997,-0.997,-0.997,-0.997,-0.997,-0.995,-0.997,5
156515130236305,-0.997,-0.762,-0.997,-0.997,0.998,-0.997,-0.997,4
154040035154221,0.462,0.462,0.462,0.998,0.462,0.000,-0.992,3
15220656122043,0.000,0.000,-0.762,0.245,-0.462,-0.635,-0.635,3
15540344006146,-0.998,-0.998,-0.462,-0.998,-0.998,-0.998,-0.998,2
15650066554366,-0.635,-0.762,-0.848,0.000,-0.635,-0.635,-0.635,3
15263153621514,0.998,-0.998,-0.998,-0.998,-0.462,-0.998,-0.998,0
15535423110460,-0.992,0.000,-0.995,0.635,0.635,0.635,0.635,3
15431610533224,0.995,0.998,0.995,0.995,0.995,0.995,0.995,1
15216245050662,-0.998,-0.998,-0.998,0.998,-0.998,-0.848,-0.998,3
15000451540161,-0.998,-0.995,-0.998,-0.998,-0.998,-0.998,-0.998,1
15105466164621,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0.462,6
15645011204430,-0.462,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15336412623404,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15015046464164,-0.462,0.987,0.992,0.992,0.762,0.987,0.762,2
15533013110644,-0.762,-0.762,-0.462,-0.462,-0.462,-0.762,-0.762,2
15460114034665,-0.998,-0.998,-0.998,-0.997,-0.998,-0.998,-0.998,3
15660613201003,-0.635,0.998,0.964,0.635,-0.762,0.000,-0.462,1
15233662461620,0.635,0.992,0.848,0.964,0.992,0.762,0.635,1
15246515236033,0.998,-0.998,-0.998,-0.998,0.998,0.995,-0.998,0
15665350356666,0.245,0.635,0.462,0.762,0.762,0.245,-1.000,3
15042553666043,-0.987,0.462,-0.848,0.462,-0.635,-0.978,-0.978,1
15001121621644,-0.941,-0.978,-0.762,0.998,-0.905,-0.905,-0.987,3
15054641013256,0.964,-0.462,0.000,-0.462,0.978,-0.462,0.462,4
15210613520156,-0.998,-0.998,-0.998,-0.998,0.000,-0.998,-0.998,4
15101550006055,0.762,0.998,0.987,0.987,0.978,0.762,0.762,1
15014042233126,0.995,0.998,0.995,0.995,0.995,0.998,0.995,1
15400663432616,-0.964,0.635,0.000,0.762,0.462,-0.992,-0.462,3
15250563214111,-0.998,-0.998,-0.998,-0.998,-0.998,-0.462,-0.998,5
15530643200033,-0.997,-0.762,0.635,-0.997,-0.997,-0.997,-0.997,2
15330632515300,-0.635,-0.635,0.635,-0.635,-0.462,0.635,-0.762,2
15551121156413,-0.905,-1.000,-0.848,-0.762,-0.848,-0.905,-0.905,3
15252644161156,-0.998,-0.998,-0.998,0.998,-0.998,-0.998,0.978,3
15634336611531,-0.998,-0.998,-0.998,-0.998,0.245,-0.998,-0.998,4
15200334026126,0.978,0.462,0.762,0.978,0.000,0.462,0.245,0
15262252432661,0.462,-0.635,-0.762,-0.762,0.992,0.987,-0.762,4
15144524421660,-0.998,0.998,-0.998,-0.462,-0.998,-0.998,-0.998,1
15622526340203,-0.998,-0.998,-0.998,-0.998,0.000,-0.998,-0.998,4
15113026222236,0.998,0.995,0.995,0.995,0.998,0.995,0.995,0
15253230350451,0.635,0.635,0.762,0.998,0.995,0.635,0.635,3
15133303046146,-0.998,-0.998,-0.905,-0.998,-0.998,-0.998,-0.998,2
15505606100124,-0.998,-0.998,-0.998,0.635,-0.998,-0.998,-0.998,3
15226556500241,-0.462,-0.462,-0.462,0.998,0.995,0.995,-0.462,3
15144636330006,-0.998,-0.998,0.998,-0.998,-0.998,-0.998,0.995,2
15321560664465,-0.998,-0.998,-0.998,-0.998,-0.998,-0.964,-0.998,5
15265260045050,-0.998,-0.998,-0.998,0.995,-0.998,0.998,-0.998,5
15242364221235,-0.998,-0.998,-0.998,0.995,-0.998,-0.998,-0.998,3
15231314402563,-0.998,0.998,-0.998,0.462,-0.998,-0.998,-0.998,1
15064302241443,0.995,0.995,0.995,0.998,-0.995,-0.995,-0.995,3
15661100554434,-0.635,0.000,0.998,0.000,0.000,0.000,-0.462,2
15030313324146,0.000,-0.964,-0.997,-0.941,0.000,-0.964,-0.905,0
15034000150453,-0.987,-0.905,-0.998,-0.992,-0.905,-0.941,-0.998,1
15053223666264,-0.998,-0.998,-0.998,-0.998,-0.848,-0.998,-0.998,4
15502431561154,-0.462,-0.462,0.992,0.995,0.995,0.998,0.964,5
15216060335636,-0.998,-0.998,0.992,-0.998,0.998,-0.998,-0.998,4
15446355611622,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15423506420513,-0.998,-0.998,-0.998,-0.998,-0.998,-0.995,-0.998,5
15562540526021,0.995,0.995,0.995,0.998,0.995,0.995,0.995,3
15443561540203,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15555645532243,-0.995,-0.995,-0.848,-0.635,-0.635,-1.000,-0.995,3
15000663551050,-0.998,-0.998,-0.998,-0.998,-0.462,-0.998,-0.998,4
15665303066231,-0.998,-0.998,-0.998,-0.998,0.245,-0.998,-0.998,4
15145216516530,-0.848,-0.848,0.635,0.987,0.635,-0.848,0.462,3
15401366422423,-0.462,0.992,0.992,0.992,0.978,-0.995,-0.462,1
15506245041121,-0.635,-0.635,-0.635,-0.635,-0.635,-0.462,-0.635,5
15452310636065,-0.998,-0.998,-0.998,-0.998,-0.998,-0.462,0.998,6
15315136106406,0.635,0.635,0.635,0.995,0.998,0.978,0.635,4
15025412255155,-0.998,-0.998,-0.998,0.000,-0.998,-1.000,-0.998,3
15022540245262,-0.995,-0.992,-0.995,-0.997,-0.995,-0.992,-0.964,6
15322265043401,0.635,-0.995,-0.995,0.635,0.000,-0.995,-0.995,0
15406202430553,0.462,-0.992,0.000,-0.992,0.462,-0.462,-0.762,0
15204213520221,-0.998,-0.762,-0.992,-0.997,-0.987,-0.987,-0.992,1
15230215414412,-0.995,-0.992,-0.992,-0.998,-0.995,-0.995,-0.848,6
15421041544334,-0.462,0.995,0.998,0.992,-0.462,-0.462,0.995,2
15444403042014,-0.762,0.992,0.992,0.992,-1.000,0.941,-0.635,1
15053203150254,0.998,-0.998,-0.998,-0.998,0.992,-0.998,-0.998,0
15365235466110,0.635,0.848,0.992,0.992,0.992,0.848,0.978,2
15424031045251,-0.995,-0.995,-0.462,-0.997,-0.995,-0.462,-0.995,2
15244664241530,0.987,0.995,0.995,0.998,0.964,0.964,0.995,3
15102100530534,-0.998,-0.998,0.998,-0.998,-0.998,-0.998,0.462,2
15612613051201,0.987,0.462,0.964,0.848,-0.987,-0.635,-0.462,0
15562010263201,0.978,0.978,0.978,0.995,0.998,0.992,0.987,4
15660456665413,-0.998,-0.998,0.462,-0.998,-0.998,-0.998,-0.998,2
15323355661321,-0.762,0.762,0.848,0.762,-0.992,0.848,-0.462,2
15462264010554,0.995,-0.635,-0.995,0.998,-0.987,-0.992,-0.992,3
15146650012261,-0.987,-0.992,-0.462,-0.992,-0.992,-0.987,-0.987,2
15256053325332,-0.635,-0.992,0.978,-0.635,-0.997,0.964,-0.635,2
15334254503521,-0.998,-0.998,-0.998,-0.998,0.995,-0.998,-0.998,4
15523222252153,-0.998,-0.905,-1.000,-0.905,-0.998,-0.905,-0.905,1
15365053151136,0.762,0.635,0.762,0.762,0.848,0.762,0.762,4
15633453414056,-0.998,-0.998,0.995,0.998,-0.998,-0.998,-0.998,3
15654216516233,-0.998,-0.998,-0.998,-0.998,0.995,-0.998,-0.998,4
15155045610512,-0.635,-0.762,-0.635,-0.995,-0.635,-0.762,-0.762,0
15225524602513,-0.462,0.762,0.762,0.245,0.245,0.462,0.245,1
15625622131302,-0.998,0.998,-0.998,-0.998,-0.978,-0.998,-0.998,1
15502252223030,0.848,-0.998,-0.998,-0.998,0.998,-0.998,-0.998,4
15664166545336,0.635,0.635,0.000,0.762,0.995,0.995,0.000,4
15505112236152,-0.998,-0.998,-0.998,-0.998,0.762,0.998,-0.998,5
15401504605124,0.000,0.995,0.995,0.998,0.995,-0.987,0.000,3
15622122555000,0.000,0.462,0.462,0.245,0.000,0.245,0.000,1
15000311233625,-0.998,-0.998,-0.998,-0.998,-0.905,-0.998,-0.998,4
15460465634115,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15423154411156,-0.462,-0.462,0.462,0.462,-0.462,0.462,-0.462,2
15041420416052,0.635,0.245,-0.462,0.998,0.462,0.462,-0.462,3
15336105031366,-0.998,-0.998,0.998,-0.762,-0.998,-0.998,-0.998,2
15063223100513,0.998,0.998,0.995,0.995,0.995,0.995,0.995,0
15230453335321,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0.635,6
15520055526012,-0.998,-0.998,-0.995,-0.998,-0.998,-0.998,-0.998,2
15202543060163,0.462,-0.905,0.462,0.000,-0.992,-0.462,-0.762,0
15563424303353,0.000,0.000,0.992,0.000,0.995,0.995,0.000,4
15062162511360,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15123165565360,-0.848,-0.762,-0.905,-0.762,-0.998,-0.762,-0.848,1
15340655111304,0.995,-0.462,0.998,0.462,0.462,0.245,0.000,2
15600664053245,-0.998,-0.998,-0.998,-0.998,-0.998,0.245,-0.998,5
15322503245031,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0
15214466644555,-0.462,0.462,-0.987,0.998,-0.462,-0.462,-0.462,3
15440005331660,-0.762,0.995,0.998,0.000,-0.462,-0.987,-0.635,2
15623113306060,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0.998,6
15316142314060,-0.998,0.987,-0.998,-0.998,-0.998,0.998,-0.998,5
15632446106155,-0.462,-0.462,-0.462,-0.462,0.245,0.000,-0.462,4
15303130461260,0.995,-0.998,-0.998,0.998,-0.998,-0.998,-0.998,3
15665023240640,0.978,0.987,0.995,0.998,0.995,0.992,0.987,3
15510432465660,0.992,0.992,0.995,0.995,0.995,0.995,0.998,6
15464252150646,-0.998,-0.998,-0.998,-0.998,0.998,-0.998,0.964,4
15216615160321,0.000,-0.635,0.462,-0.635,-0.995,-0.635,-0.462,2
15630032300526,-0.998,-0.998,-0.998,-0.998,0.964,-0.998,-0.998,4
15350062555004,-0.995,0.000,-0.848,0.635,-0.987,-0.995,-0.848,3
15034422162241,-0.997,-0.997,-0.997,-0.998,-0.997,-0.762,-0.997,5
15460366511144,0.462,-0.635,-0.462,0.998,-0.635,0.762,-0.762,3
15524254650353,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
15530052520316,-0.998,-0.998,-0.998,-0.998,0.992,0.998,-0.998,5
15624361403624,0.941,0.987,0.987,0.995,0.995,0.998,0.000,5
15566546605245,0.635,0.000,0.848,0.000,0.762,0.000,0.000,2
15440300044312,-0.992,-0.978,-0.995,-0.635,-0.992,-0.978,-0.997,3
15336430223210,-0.995,-0.998,-0.762,0.462,-0.995,-0.995,-0.995,3
15246455014056,0.995,0.995,0.995,0.998,0.995,0.995,0.995,3
1562450320166,-0.987,-0.987,0.000,0.462,0.997,0.997,-0.987,4
1514613406054,-0.998,-0.998,-0.992,0.999,-0.998,-0.998,-0.998,3
1564231562340,-0.635,0.762,0.462,0.462,0.995,0.995,-0.245,4
1564303026046,-0.992,-0.987,-0.635,0.635,0.905,-0.995,-0.992,4
1554244240240,0.000,0.995,-0.462,-0.462,-0.635,0.000,0.000,1
1506420004226,-0.762,-0.462,-0.762,-0.462,-0.635,-0.635,-0.762,1
1511216613215,-0.964,-1.000,0.462,-0.462,-0.987,0.762,-0.905,5
1566515665336,-0.997,-0.997,0.462,-0.997,-0.998,-0.997,-0.997,2
1511600345324,-0.998,-0.998,-0.245,-0.998,-0.998,-0.998,-0.998,2
1555565243500,-0.635,-0.762,-0.635,0.462,-0.462,-1.000,-0.635,3
1556651640524,-0.941,-0.245,-0.987,-0.998,-0.905,-0.941,-0.941,1
1550416240241,-0.997,-0.995,-0.995,-0.998,-0.987,-0.978,-0.995,5
1546021444325,-0.635,0.000,-0.245,-0.995,-0.978,-0.462,-0.635,1
1506525656656,-0.762,0.000,0.462,-0.245,-0.635,-0.762,-0.762,2
1556512022360,-0.998,-0.998,-0.998,-0.998,-0.995,-0.998,-0.998,4
1504111360223,0.000,-0.462,0.635,0.762,0.762,-0.762,-0.462,3
1544631056365,-0.987,-0.987,-0.992,-0.995,-0.462,-0.762,-0.635,4
1532631461450,0.000,0.462,0.000,-0.462,0.462,0.462,-0.462,1
1520221333302,0.997,-0.245,0.000,0.000,-0.998,-0.245,0.000,0
1541455620532,-0.997,-0.997,-0.997,-0.995,-0.762,-0.997,-0.997,4
1512124355352,-0.998,-0.964,-0.998,-0.998,-0.998,-0.998,-0.998,1
1543216332063,0.999,0.997,0.997,0.997,0.999,0.997,0.997,0
1511665525144,0.462,0.462,0.635,0.462,-0.987,0.635,0.462,2
1522262141260,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,-0.998,0
1545624564014,0.762,0.762,0.987,0.462,0.635,0.999,0.964,5
1502354312114,-0.995,-0.995,0.635,0.978,0.762,0.762,-0.995,3
1511246661031,-0.762,-0.635,0.762,0.762,0.635,-0.762,-0.635,2
1566426425461,0.635,0.635,0.992,0.997,0.635,0.997,0.635,3
1542142131365,-0.998,0.762,-0.905,0.762,-0.997,-0.848,-0.992,1
1552216362660,0.462,0.941,0.762,0.995,0.999,0.997,0.462,4
1556224045012,-0.998,-0.998,-0.998,-0.995,-0.998,-0.998,-0.998,3
1565603433652,-0.998,-0.998,-0.998,-0.998,-0.998,0.999,-0.245,5
1530100021130,-0.998,-0.998,-0.998,-0.998,0.000,-0.998,-0.998,4
1533326316635,-0.978,-0.964,-0.462,-0.978,-0.987,0.462,-0.462,5
1541161526256,-0.998,-0.998,-0.998,0.997,-0.998,0.999,-0.998,5
1531351342051,0.000,0.000,-0.998,0.635,0.848,0.999,-0.635,5
1506163454334,-0.998,-0.998,-0.987,-0.998,-0.998,-0.998,-0.998,2
1525416303622,0.999,0.997,0.997,0.997,0.999,0.997,0.997,0
1552520306232,0.000,0.997,0.462,0.997,0.999,0.997,0.000,4
1535520034526,-0.848,-0.635,-0.635,-0.635,-0.635,-0.848,-0.762,1
1552052450424,-0.995,-0.995,-0.995,0.999,0.462,-0.995,-0.995,3
1534533542235,-0.762,-0.635,-0.245,-0.762,-0.998,-0.762,-0.762,2
1536564211232,-0.762,-0.762,-0.635,-0.987,-0.987,0.000,0.000,5
1500110001064,-1.000,0.762,0.462,0.762,0.000,0.462,0.000,1
1566450406505,0.000,0.000,0.635,0.462,0.462,0.462,0.635,2
1506454255634,-0.998,-0.998,-0.998,-0.998,-0.635,-0.998,-0.998,4
1554020020202,0.999,-0.998,0.997,0.999,-0.998,-0.998,-0.998,0
